bookId,gradeBaseId,semester,gradeLabel,subjectId,subjectLabel,editionId,editionLabel,title,status,sourceUrlOrBook,editionYear,unitLabels,notes
pep-chinese-pri_g6-s1,pri_g6,s1,小学六年级（上）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）小学六年级上册,pending,,,,
jsph-chinese-pri_g6-s1,pri_g6,s1,小学六年级（上）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）小学六年级上册,pending,,,,
pep-math-pri_g6-s1,pri_g6,s1,小学六年级（上）,math,数学,pep,人教版,义务教育教科书·数学（人教版）小学六年级上册,draft,,,分数乘法|位置与方向（二）|分数除法|比|圆|百分数（一）|扇形统计图|数学广角——数与形|总复习,
bnup-math-pri_g6-s1,pri_g6,s1,小学六年级（上）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）小学六年级上册,pending,,,,
jsph-math-pri_g6-s1,pri_g6,s1,小学六年级（上）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）小学六年级上册,pending,,,,
pep-english-pri_g6-s1,pri_g6,s1,小学六年级（上）,english,英语,pep,人教版,义务教育教科书·英语（人教版）小学六年级上册,pending,,,,
bnup-english-pri_g6-s1,pri_g6,s1,小学六年级（上）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）小学六年级上册,pending,,,,
waiyan-english-pri_g6-s1,pri_g6,s1,小学六年级（上）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）小学六年级上册,pending,,,,
yilin-english-pri_g6-s1,pri_g6,s1,小学六年级（上）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）小学六年级上册,pending,,,,
pep-science-pri_g6-s1,pri_g6,s1,小学六年级（上）,science,科学,pep,人教版,义务教育教科书·科学（人教版）小学六年级上册,pending,,,,
jsph-science-pri_g6-s1,pri_g6,s1,小学六年级（上）,science,科学,jsph,苏教版,义务教育教科书·科学（苏教版）小学六年级上册,pending,,,,
kexue-science-pri_g6-s1,pri_g6,s1,小学六年级（上）,science,科学,kexue,教科版,义务教育教科书·科学（教科版）小学六年级上册,pending,,,,
pep-morality-pri_g6-s1,pri_g6,s1,小学六年级（上）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）小学六年级上册,pending,,,,
pep-pe-pri_g6-s1,pri_g6,s1,小学六年级（上）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）小学六年级上册,pending,,,,
pep-music-pri_g6-s1,pri_g6,s1,小学六年级（上）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）小学六年级上册,pending,,,,
pep-art-pri_g6-s1,pri_g6,s1,小学六年级（上）,art,美术,pep,人教版,义务教育教科书·美术（人教版）小学六年级上册,pending,,,,
pep-chinese-pri_g6-s2,pri_g6,s2,小学六年级（下）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）小学六年级下册,pending,,,,
jsph-chinese-pri_g6-s2,pri_g6,s2,小学六年级（下）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）小学六年级下册,pending,,,,
pep-math-pri_g6-s2,pri_g6,s2,小学六年级（下）,math,数学,pep,人教版,义务教育教科书·数学（人教版）小学六年级下册,draft,,,负数|百分数（二）|圆柱与圆锥|比例|数学广角——鸽巢问题|整理和复习,
bnup-math-pri_g6-s2,pri_g6,s2,小学六年级（下）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）小学六年级下册,pending,,,,
jsph-math-pri_g6-s2,pri_g6,s2,小学六年级（下）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）小学六年级下册,pending,,,,
pep-english-pri_g6-s2,pri_g6,s2,小学六年级（下）,english,英语,pep,人教版,义务教育教科书·英语（人教版）小学六年级下册,pending,,,,
bnup-english-pri_g6-s2,pri_g6,s2,小学六年级（下）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）小学六年级下册,pending,,,,
waiyan-english-pri_g6-s2,pri_g6,s2,小学六年级（下）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）小学六年级下册,pending,,,,
yilin-english-pri_g6-s2,pri_g6,s2,小学六年级（下）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）小学六年级下册,pending,,,,
pep-science-pri_g6-s2,pri_g6,s2,小学六年级（下）,science,科学,pep,人教版,义务教育教科书·科学（人教版）小学六年级下册,pending,,,,
jsph-science-pri_g6-s2,pri_g6,s2,小学六年级（下）,science,科学,jsph,苏教版,义务教育教科书·科学（苏教版）小学六年级下册,pending,,,,
kexue-science-pri_g6-s2,pri_g6,s2,小学六年级（下）,science,科学,kexue,教科版,义务教育教科书·科学（教科版）小学六年级下册,pending,,,,
pep-morality-pri_g6-s2,pri_g6,s2,小学六年级（下）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）小学六年级下册,pending,,,,
pep-pe-pri_g6-s2,pri_g6,s2,小学六年级（下）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）小学六年级下册,pending,,,,
pep-music-pri_g6-s2,pri_g6,s2,小学六年级（下）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）小学六年级下册,pending,,,,
pep-art-pri_g6-s2,pri_g6,s2,小学六年级（下）,art,美术,pep,人教版,义务教育教科书·美术（人教版）小学六年级下册,pending,,,,
pep-chinese-jhs_g1-s1,jhs_g1,s1,初一（上）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）初一上册,pending,,,,
jsph-chinese-jhs_g1-s1,jhs_g1,s1,初一（上）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）初一上册,pending,,,,
pep-math-jhs_g1-s1,jhs_g1,s1,初一（上）,math,数学,pep,人教版,义务教育教科书·数学（人教版）初一上册,draft,,,有理数|整式的加减|一元一次方程|几何图形初步,
bnup-math-jhs_g1-s1,jhs_g1,s1,初一（上）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）初一上册,pending,,,,
jsph-math-jhs_g1-s1,jhs_g1,s1,初一（上）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）初一上册,pending,,,,
pep-english-jhs_g1-s1,jhs_g1,s1,初一（上）,english,英语,pep,人教版,义务教育教科书·英语（人教版）初一上册,pending,,,,
bnup-english-jhs_g1-s1,jhs_g1,s1,初一（上）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）初一上册,pending,,,,
waiyan-english-jhs_g1-s1,jhs_g1,s1,初一（上）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）初一上册,pending,,,,
yilin-english-jhs_g1-s1,jhs_g1,s1,初一（上）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）初一上册,pending,,,,
pep-morality-jhs_g1-s1,jhs_g1,s1,初一（上）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）初一上册,pending,,,,
pep-physics-jhs_g1-s1,jhs_g1,s1,初一（上）,physics,物理,pep,人教版,义务教育教科书·物理（人教版）初一上册,pending,,,,
jsph-physics-jhs_g1-s1,jhs_g1,s1,初一（上）,physics,物理,jsph,苏教版,义务教育教科书·物理（苏教版）初一上册,pending,,,,
pep-chemistry-jhs_g1-s1,jhs_g1,s1,初一（上）,chemistry,化学,pep,人教版,义务教育教科书·化学（人教版）初一上册,pending,,,,
jsph-chemistry-jhs_g1-s1,jhs_g1,s1,初一（上）,chemistry,化学,jsph,苏教版,义务教育教科书·化学（苏教版）初一上册,pending,,,,
pep-biology-jhs_g1-s1,jhs_g1,s1,初一（上）,biology,生物,pep,人教版,义务教育教科书·生物（人教版）初一上册,pending,,,,
jsph-biology-jhs_g1-s1,jhs_g1,s1,初一（上）,biology,生物,jsph,苏教版,义务教育教科书·生物（苏教版）初一上册,pending,,,,
pep-history-jhs_g1-s1,jhs_g1,s1,初一（上）,history,历史,pep,人教版,义务教育教科书·历史（人教版）初一上册,pending,,,,
pep-geography-jhs_g1-s1,jhs_g1,s1,初一（上）,geography,地理,pep,人教版,义务教育教科书·地理（人教版）初一上册,pending,,,,
pep-politics-jhs_g1-s1,jhs_g1,s1,初一（上）,politics,思想政治,pep,人教版,义务教育教科书·思想政治（人教版）初一上册,pending,,,,
pep-it-jhs_g1-s1,jhs_g1,s1,初一（上）,it,信息技术,pep,人教版,义务教育教科书·信息技术（人教版）初一上册,pending,,,,
pep-pe-jhs_g1-s1,jhs_g1,s1,初一（上）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）初一上册,pending,,,,
pep-music-jhs_g1-s1,jhs_g1,s1,初一（上）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）初一上册,pending,,,,
pep-art-jhs_g1-s1,jhs_g1,s1,初一（上）,art,美术,pep,人教版,义务教育教科书·美术（人教版）初一上册,pending,,,,
pep-chinese-jhs_g1-s2,jhs_g1,s2,初一（下）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）初一下册,pending,,,,
jsph-chinese-jhs_g1-s2,jhs_g1,s2,初一（下）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）初一下册,pending,,,,
pep-math-jhs_g1-s2,jhs_g1,s2,初一（下）,math,数学,pep,人教版,义务教育教科书·数学（人教版）初一下册,draft,,,相交线与平行线|实数|平面直角坐标系|二元一次方程组|不等式与不等式组|数据的收集、整理与描述,
bnup-math-jhs_g1-s2,jhs_g1,s2,初一（下）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）初一下册,pending,,,,
jsph-math-jhs_g1-s2,jhs_g1,s2,初一（下）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）初一下册,pending,,,,
pep-english-jhs_g1-s2,jhs_g1,s2,初一（下）,english,英语,pep,人教版,义务教育教科书·英语（人教版）初一下册,pending,,,,
bnup-english-jhs_g1-s2,jhs_g1,s2,初一（下）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）初一下册,pending,,,,
waiyan-english-jhs_g1-s2,jhs_g1,s2,初一（下）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）初一下册,pending,,,,
yilin-english-jhs_g1-s2,jhs_g1,s2,初一（下）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）初一下册,pending,,,,
pep-morality-jhs_g1-s2,jhs_g1,s2,初一（下）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）初一下册,pending,,,,
pep-physics-jhs_g1-s2,jhs_g1,s2,初一（下）,physics,物理,pep,人教版,义务教育教科书·物理（人教版）初一下册,pending,,,,
jsph-physics-jhs_g1-s2,jhs_g1,s2,初一（下）,physics,物理,jsph,苏教版,义务教育教科书·物理（苏教版）初一下册,pending,,,,
pep-chemistry-jhs_g1-s2,jhs_g1,s2,初一（下）,chemistry,化学,pep,人教版,义务教育教科书·化学（人教版）初一下册,pending,,,,
jsph-chemistry-jhs_g1-s2,jhs_g1,s2,初一（下）,chemistry,化学,jsph,苏教版,义务教育教科书·化学（苏教版）初一下册,pending,,,,
pep-biology-jhs_g1-s2,jhs_g1,s2,初一（下）,biology,生物,pep,人教版,义务教育教科书·生物（人教版）初一下册,pending,,,,
jsph-biology-jhs_g1-s2,jhs_g1,s2,初一（下）,biology,生物,jsph,苏教版,义务教育教科书·生物（苏教版）初一下册,pending,,,,
pep-history-jhs_g1-s2,jhs_g1,s2,初一（下）,history,历史,pep,人教版,义务教育教科书·历史（人教版）初一下册,pending,,,,
pep-geography-jhs_g1-s2,jhs_g1,s2,初一（下）,geography,地理,pep,人教版,义务教育教科书·地理（人教版）初一下册,pending,,,,
pep-politics-jhs_g1-s2,jhs_g1,s2,初一（下）,politics,思想政治,pep,人教版,义务教育教科书·思想政治（人教版）初一下册,pending,,,,
pep-it-jhs_g1-s2,jhs_g1,s2,初一（下）,it,信息技术,pep,人教版,义务教育教科书·信息技术（人教版）初一下册,pending,,,,
pep-pe-jhs_g1-s2,jhs_g1,s2,初一（下）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）初一下册,pending,,,,
pep-music-jhs_g1-s2,jhs_g1,s2,初一（下）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）初一下册,pending,,,,
pep-art-jhs_g1-s2,jhs_g1,s2,初一（下）,art,美术,pep,人教版,义务教育教科书·美术（人教版）初一下册,pending,,,,
pep-chinese-jhs_g2-s1,jhs_g2,s1,初二（上）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）初二上册,pending,,,,
jsph-chinese-jhs_g2-s1,jhs_g2,s1,初二（上）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）初二上册,pending,,,,
pep-math-jhs_g2-s1,jhs_g2,s1,初二（上）,math,数学,pep,人教版,义务教育教科书·数学（人教版）初二上册,pending,,,,
bnup-math-jhs_g2-s1,jhs_g2,s1,初二（上）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）初二上册,pending,,,,
jsph-math-jhs_g2-s1,jhs_g2,s1,初二（上）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）初二上册,pending,,,,
pep-english-jhs_g2-s1,jhs_g2,s1,初二（上）,english,英语,pep,人教版,义务教育教科书·英语（人教版）初二上册,pending,,,,
bnup-english-jhs_g2-s1,jhs_g2,s1,初二（上）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）初二上册,pending,,,,
waiyan-english-jhs_g2-s1,jhs_g2,s1,初二（上）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）初二上册,pending,,,,
yilin-english-jhs_g2-s1,jhs_g2,s1,初二（上）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）初二上册,pending,,,,
pep-morality-jhs_g2-s1,jhs_g2,s1,初二（上）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）初二上册,pending,,,,
pep-physics-jhs_g2-s1,jhs_g2,s1,初二（上）,physics,物理,pep,人教版,义务教育教科书·物理（人教版）初二上册,pending,,,,
jsph-physics-jhs_g2-s1,jhs_g2,s1,初二（上）,physics,物理,jsph,苏教版,义务教育教科书·物理（苏教版）初二上册,pending,,,,
pep-chemistry-jhs_g2-s1,jhs_g2,s1,初二（上）,chemistry,化学,pep,人教版,义务教育教科书·化学（人教版）初二上册,pending,,,,
jsph-chemistry-jhs_g2-s1,jhs_g2,s1,初二（上）,chemistry,化学,jsph,苏教版,义务教育教科书·化学（苏教版）初二上册,pending,,,,
pep-biology-jhs_g2-s1,jhs_g2,s1,初二（上）,biology,生物,pep,人教版,义务教育教科书·生物（人教版）初二上册,pending,,,,
jsph-biology-jhs_g2-s1,jhs_g2,s1,初二（上）,biology,生物,jsph,苏教版,义务教育教科书·生物（苏教版）初二上册,pending,,,,
pep-history-jhs_g2-s1,jhs_g2,s1,初二（上）,history,历史,pep,人教版,义务教育教科书·历史（人教版）初二上册,pending,,,,
pep-geography-jhs_g2-s1,jhs_g2,s1,初二（上）,geography,地理,pep,人教版,义务教育教科书·地理（人教版）初二上册,pending,,,,
pep-politics-jhs_g2-s1,jhs_g2,s1,初二（上）,politics,思想政治,pep,人教版,义务教育教科书·思想政治（人教版）初二上册,pending,,,,
pep-it-jhs_g2-s1,jhs_g2,s1,初二（上）,it,信息技术,pep,人教版,义务教育教科书·信息技术（人教版）初二上册,pending,,,,
pep-pe-jhs_g2-s1,jhs_g2,s1,初二（上）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）初二上册,pending,,,,
pep-music-jhs_g2-s1,jhs_g2,s1,初二（上）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）初二上册,pending,,,,
pep-art-jhs_g2-s1,jhs_g2,s1,初二（上）,art,美术,pep,人教版,义务教育教科书·美术（人教版）初二上册,pending,,,,
pep-chinese-jhs_g2-s2,jhs_g2,s2,初二（下）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）初二下册,pending,,,,
jsph-chinese-jhs_g2-s2,jhs_g2,s2,初二（下）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）初二下册,pending,,,,
pep-math-jhs_g2-s2,jhs_g2,s2,初二（下）,math,数学,pep,人教版,义务教育教科书·数学（人教版）初二下册,pending,,,,
bnup-math-jhs_g2-s2,jhs_g2,s2,初二（下）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）初二下册,pending,,,,
jsph-math-jhs_g2-s2,jhs_g2,s2,初二（下）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）初二下册,pending,,,,
pep-english-jhs_g2-s2,jhs_g2,s2,初二（下）,english,英语,pep,人教版,义务教育教科书·英语（人教版）初二下册,pending,,,,
bnup-english-jhs_g2-s2,jhs_g2,s2,初二（下）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）初二下册,pending,,,,
waiyan-english-jhs_g2-s2,jhs_g2,s2,初二（下）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）初二下册,pending,,,,
yilin-english-jhs_g2-s2,jhs_g2,s2,初二（下）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）初二下册,pending,,,,
pep-morality-jhs_g2-s2,jhs_g2,s2,初二（下）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）初二下册,pending,,,,
pep-physics-jhs_g2-s2,jhs_g2,s2,初二（下）,physics,物理,pep,人教版,义务教育教科书·物理（人教版）初二下册,pending,,,,
jsph-physics-jhs_g2-s2,jhs_g2,s2,初二（下）,physics,物理,jsph,苏教版,义务教育教科书·物理（苏教版）初二下册,pending,,,,
pep-chemistry-jhs_g2-s2,jhs_g2,s2,初二（下）,chemistry,化学,pep,人教版,义务教育教科书·化学（人教版）初二下册,pending,,,,
jsph-chemistry-jhs_g2-s2,jhs_g2,s2,初二（下）,chemistry,化学,jsph,苏教版,义务教育教科书·化学（苏教版）初二下册,pending,,,,
pep-biology-jhs_g2-s2,jhs_g2,s2,初二（下）,biology,生物,pep,人教版,义务教育教科书·生物（人教版）初二下册,pending,,,,
jsph-biology-jhs_g2-s2,jhs_g2,s2,初二（下）,biology,生物,jsph,苏教版,义务教育教科书·生物（苏教版）初二下册,pending,,,,
pep-history-jhs_g2-s2,jhs_g2,s2,初二（下）,history,历史,pep,人教版,义务教育教科书·历史（人教版）初二下册,pending,,,,
pep-geography-jhs_g2-s2,jhs_g2,s2,初二（下）,geography,地理,pep,人教版,义务教育教科书·地理（人教版）初二下册,pending,,,,
pep-politics-jhs_g2-s2,jhs_g2,s2,初二（下）,politics,思想政治,pep,人教版,义务教育教科书·思想政治（人教版）初二下册,pending,,,,
pep-it-jhs_g2-s2,jhs_g2,s2,初二（下）,it,信息技术,pep,人教版,义务教育教科书·信息技术（人教版）初二下册,pending,,,,
pep-pe-jhs_g2-s2,jhs_g2,s2,初二（下）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）初二下册,pending,,,,
pep-music-jhs_g2-s2,jhs_g2,s2,初二（下）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）初二下册,pending,,,,
pep-art-jhs_g2-s2,jhs_g2,s2,初二（下）,art,美术,pep,人教版,义务教育教科书·美术（人教版）初二下册,pending,,,,
pep-chinese-jhs_g3-s1,jhs_g3,s1,初三（上）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）初三上册,pending,,,,
jsph-chinese-jhs_g3-s1,jhs_g3,s1,初三（上）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）初三上册,pending,,,,
pep-math-jhs_g3-s1,jhs_g3,s1,初三（上）,math,数学,pep,人教版,义务教育教科书·数学（人教版）初三上册,pending,,,,
bnup-math-jhs_g3-s1,jhs_g3,s1,初三（上）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）初三上册,pending,,,,
jsph-math-jhs_g3-s1,jhs_g3,s1,初三（上）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）初三上册,pending,,,,
pep-english-jhs_g3-s1,jhs_g3,s1,初三（上）,english,英语,pep,人教版,义务教育教科书·英语（人教版）初三上册,pending,,,,
bnup-english-jhs_g3-s1,jhs_g3,s1,初三（上）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）初三上册,pending,,,,
waiyan-english-jhs_g3-s1,jhs_g3,s1,初三（上）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）初三上册,pending,,,,
yilin-english-jhs_g3-s1,jhs_g3,s1,初三（上）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）初三上册,pending,,,,
pep-morality-jhs_g3-s1,jhs_g3,s1,初三（上）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）初三上册,pending,,,,
pep-physics-jhs_g3-s1,jhs_g3,s1,初三（上）,physics,物理,pep,人教版,义务教育教科书·物理（人教版）初三上册,pending,,,,
jsph-physics-jhs_g3-s1,jhs_g3,s1,初三（上）,physics,物理,jsph,苏教版,义务教育教科书·物理（苏教版）初三上册,pending,,,,
pep-chemistry-jhs_g3-s1,jhs_g3,s1,初三（上）,chemistry,化学,pep,人教版,义务教育教科书·化学（人教版）初三上册,pending,,,,
jsph-chemistry-jhs_g3-s1,jhs_g3,s1,初三（上）,chemistry,化学,jsph,苏教版,义务教育教科书·化学（苏教版）初三上册,pending,,,,
pep-biology-jhs_g3-s1,jhs_g3,s1,初三（上）,biology,生物,pep,人教版,义务教育教科书·生物（人教版）初三上册,pending,,,,
jsph-biology-jhs_g3-s1,jhs_g3,s1,初三（上）,biology,生物,jsph,苏教版,义务教育教科书·生物（苏教版）初三上册,pending,,,,
pep-history-jhs_g3-s1,jhs_g3,s1,初三（上）,history,历史,pep,人教版,义务教育教科书·历史（人教版）初三上册,pending,,,,
pep-geography-jhs_g3-s1,jhs_g3,s1,初三（上）,geography,地理,pep,人教版,义务教育教科书·地理（人教版）初三上册,pending,,,,
pep-politics-jhs_g3-s1,jhs_g3,s1,初三（上）,politics,思想政治,pep,人教版,义务教育教科书·思想政治（人教版）初三上册,pending,,,,
pep-it-jhs_g3-s1,jhs_g3,s1,初三（上）,it,信息技术,pep,人教版,义务教育教科书·信息技术（人教版）初三上册,pending,,,,
pep-pe-jhs_g3-s1,jhs_g3,s1,初三（上）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）初三上册,pending,,,,
pep-music-jhs_g3-s1,jhs_g3,s1,初三（上）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）初三上册,pending,,,,
pep-art-jhs_g3-s1,jhs_g3,s1,初三（上）,art,美术,pep,人教版,义务教育教科书·美术（人教版）初三上册,pending,,,,
pep-chinese-jhs_g3-s2,jhs_g3,s2,初三（下）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）初三下册,pending,,,,
jsph-chinese-jhs_g3-s2,jhs_g3,s2,初三（下）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）初三下册,pending,,,,
pep-math-jhs_g3-s2,jhs_g3,s2,初三（下）,math,数学,pep,人教版,义务教育教科书·数学（人教版）初三下册,pending,,,,
bnup-math-jhs_g3-s2,jhs_g3,s2,初三（下）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）初三下册,pending,,,,
jsph-math-jhs_g3-s2,jhs_g3,s2,初三（下）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）初三下册,pending,,,,
pep-english-jhs_g3-s2,jhs_g3,s2,初三（下）,english,英语,pep,人教版,义务教育教科书·英语（人教版）初三下册,pending,,,,
bnup-english-jhs_g3-s2,jhs_g3,s2,初三（下）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）初三下册,pending,,,,
waiyan-english-jhs_g3-s2,jhs_g3,s2,初三（下）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）初三下册,pending,,,,
yilin-english-jhs_g3-s2,jhs_g3,s2,初三（下）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）初三下册,pending,,,,
pep-morality-jhs_g3-s2,jhs_g3,s2,初三（下）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）初三下册,pending,,,,
pep-physics-jhs_g3-s2,jhs_g3,s2,初三（下）,physics,物理,pep,人教版,义务教育教科书·物理（人教版）初三下册,pending,,,,
jsph-physics-jhs_g3-s2,jhs_g3,s2,初三（下）,physics,物理,jsph,苏教版,义务教育教科书·物理（苏教版）初三下册,pending,,,,
pep-chemistry-jhs_g3-s2,jhs_g3,s2,初三（下）,chemistry,化学,pep,人教版,义务教育教科书·化学（人教版）初三下册,pending,,,,
jsph-chemistry-jhs_g3-s2,jhs_g3,s2,初三（下）,chemistry,化学,jsph,苏教版,义务教育教科书·化学（苏教版）初三下册,pending,,,,
pep-biology-jhs_g3-s2,jhs_g3,s2,初三（下）,biology,生物,pep,人教版,义务教育教科书·生物（人教版）初三下册,pending,,,,
jsph-biology-jhs_g3-s2,jhs_g3,s2,初三（下）,biology,生物,jsph,苏教版,义务教育教科书·生物（苏教版）初三下册,pending,,,,
pep-history-jhs_g3-s2,jhs_g3,s2,初三（下）,history,历史,pep,人教版,义务教育教科书·历史（人教版）初三下册,pending,,,,
pep-geography-jhs_g3-s2,jhs_g3,s2,初三（下）,geography,地理,pep,人教版,义务教育教科书·地理（人教版）初三下册,pending,,,,
pep-politics-jhs_g3-s2,jhs_g3,s2,初三（下）,politics,思想政治,pep,人教版,义务教育教科书·思想政治（人教版）初三下册,pending,,,,
pep-it-jhs_g3-s2,jhs_g3,s2,初三（下）,it,信息技术,pep,人教版,义务教育教科书·信息技术（人教版）初三下册,pending,,,,
pep-pe-jhs_g3-s2,jhs_g3,s2,初三（下）,pe,体育与健康,pep,人教版,义务教育教科书·体育与健康（人教版）初三下册,pending,,,,
pep-music-jhs_g3-s2,jhs_g3,s2,初三（下）,music,音乐,pep,人教版,义务教育教科书·音乐（人教版）初三下册,pending,,,,
pep-art-jhs_g3-s2,jhs_g3,s2,初三（下）,art,美术,pep,人教版,义务教育教科书·美术（人教版）初三下册,pending,,,,
pep-chinese-hs_g1-s1,hs_g1,s1,高一（上）,chinese,语文,pep,人教版,义务教育教科书·语文（人教版）高一上册,pending,,,,
jsph-chinese-hs_g1-s1,hs_g1,s1,高一（上）,chinese,语文,jsph,苏教版,义务教育教科书·语文（苏教版）高一上册,pending,,,,
pep-math-hs_g1-s1,hs_g1,s1,高一（上）,math,数学,pep,人教版,义务教育教科书·数学（人教版）高一上册,pending,,,,
bnup-math-hs_g1-s1,hs_g1,s1,高一（上）,math,数学,bnup,北师大版,义务教育教科书·数学（北师大版）高一上册,pending,,,,
jsph-math-hs_g1-s1,hs_g1,s1,高一（上）,math,数学,jsph,苏教版,义务教育教科书·数学（苏教版）高一上册,pending,,,,
pep-english-hs_g1-s1,hs_g1,s1,高一（上）,english,英语,pep,人教版,义务教育教科书·英语（人教版）高一上册,pending,,,,
bnup-english-hs_g1-s1,hs_g1,s1,高一（上）,english,英语,bnup,北师大版,义务教育教科书·英语（北师大版）高一上册,pending,,,,
waiyan-english-hs_g1-s1,hs_g1,s1,高一（上）,english,英语,waiyan,外研版,义务教育教科书·英语（外研版）高一上册,pending,,,,
yilin-english-hs_g1-s1,hs_g1,s1,高一（上）,english,英语,yilin,译林版,义务教育教科书·英语（译林版）高一上册,pending,,,,
pep-morality-hs_g1-s1,hs_g1,s1,高一（上）,morality,道德与法治,pep,人教版,义务教育教科书·道德与法治（人教版）高一上册,pending,,,,
pep-physics-hs_g1-s1,hs_g1,s1,高一（上）,physics,物理,pep,人教版,义务教育教科书·物理（人教版）高一上册,pending,,,,
jsph-physics-hs_g1-s1,hs_g1,s1,高一（上）,physics,物理,jsph,苏教版,义务教育教科书·物理（苏教版）高一上册,pending,,,,
pep-chemistry-hs_g1-s1,hs_g1,s1,高一（上）,chemistry,化学,pep,人教版,义务教育教科书·化学（人教版）高一上册,pending,,,,
jsph-chemistry-hs_g1-s1,hs_g1,s1,高一（上）,chemistry,化学,jsph,苏教版,义务教育教科书·化学（苏教版）高一上册,pending,,,,
